"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Lichen","Maltose_F","Succinate",0,0.84
"Lichen","Maltose_F","Citrate",1,0.403
"Lichen","Maltose_F","D-Gluconate",1,0.728
"Lichen","Maltose_F","D-Glucosamine",3,0.887
"Lichen","Maltose_F","Nitrate",4,0.905
"Lichen","Maltose_F","Vitamin-free",4,0.509
"Lichen","Maltose_F","2-Keto-D-gluconate",1,0.624
"Lichen","Maltose_F","Starch formation",3,0.288
"Lichen","Maltose_F","Growth at 19°C",0,0.988
"Lichen","Maltose_F","Growth at 25°C",0,0.989
"Lichen","Maltose_F","Growth at 30°C",0,0.868
"Lichen","Maltose_F","Growth at 37°C",0,0.001
"Lichen","Lactose_F","Raffinose_F",4,0.299
"Lichen","Lactose_F","Trehalose_F",4,0.911
"Lichen","Lactose_F","Glucose",0,1
"Lichen","Lactose_F","Inulin",4,0.241
"Lichen","Lactose_F","Sucrose",2,0.485
"Lichen","Lactose_F","Raffinose",4,0.426
"Lichen","Lactose_F","Melibiose",3,0.15
"Lichen","Lactose_F","Galactose",0,0.217
"Lichen","Lactose_F","Lactose",2,0.061
"Lichen","Lactose_F","Trehalose",1,0.855
"Lichen","Lactose_F","Maltose",2,0.831
"Lichen","Lactose_F","Melezitose",2,0.757
"Lichen","Lactose_F","Methyl-?-D-glucoside",2,0.777
"Lichen","Lactose_F","Soluble Starch",3,0.793
"Lichen","Lactose_F","Cellobiose",2,0.855
"Lichen","Lactose_F","Salicin",3,0.95
"Lichen","Lactose_F","L-Sorbose",0,0.16
"Lichen","Lactose_F","L-Rhamnose",2,0.578
"Lichen","Lactose_F","D-Xylose",1,0.819
"Lichen","Lactose_F","L-Arabinose",1,0.561
"Lichen","Lactose_F","D-Arabinose",2,0.611
"Lichen","Lactose_F","D-Ribose",2,0.649
"Lichen","Lactose_F","Methanol",4,0.822
"Lichen","Lactose_F","Ethanol",0,0.827
"Lichen","Lactose_F","Glycerol",0,0.88
"Lichen","Lactose_F","Erythritol",3,0.667
"Lichen","Lactose_F","Ribitol",0,0.596
"Lichen","Lactose_F","Galactitol",1,0.042
"Lichen","Lactose_F","D-Mannitol",1,0.915
"Lichen","Lactose_F","D-Glucitol",0,0.825
"Lichen","Lactose_F","myo-Inositol",4,0.154
"Lichen","Lactose_F","DL-Lactate",4,0.666
"Lichen","Lactose_F","Succinate",0,0.828
"Lichen","Lactose_F","Citrate",1,0.343
"Lichen","Lactose_F","D-Gluconate",1,0.704
"Lichen","Lactose_F","D-Glucosamine",3,0.864
"Lichen","Lactose_F","Nitrate",4,0.869
"Lichen","Lactose_F","Vitamin-free",4,0.367
"Lichen","Lactose_F","2-Keto-D-gluconate",1,0.595
"Lichen","Lactose_F","Starch formation",3,0.173
"Lichen","Lactose_F","Growth at 19°C",0,0.983
"Lichen","Lactose_F","Growth at 25°C",0,0.989
"Lichen","Lactose_F","Growth at 30°C",0,0.864
"Lichen","Lactose_F","Growth at 37°C",0,0
"Lichen","Raffinose_F","Trehalose_F",4,0.941
"Lichen","Raffinose_F","Glucose",0,1
"Lichen","Raffinose_F","Inulin",4,0.397
"Lichen","Raffinose_F","Sucrose",2,0.541
"Lichen","Raffinose_F","Raffinose",4,0.548
"Lichen","Raffinose_F","Melibiose",3,0.264
"Lichen","Raffinose_F","Galactose",0,0.25
"Lichen","Raffinose_F","Lactose",2,0.138
"Lichen","Raffinose_F","Trehalose",1,0.868
"Lichen","Raffinose_F","Maltose",2,0.847
"Lichen","Raffinose_F","Melezitose",2,0.787
"Lichen","Raffinose_F","Methyl-?-D-glucoside",2,0.809
"Lichen","Raffinose_F","Soluble Starch",3,0.831
"Lichen","Raffinose_F","Cellobiose",2,0.878
"Lichen","Raffinose_F","Salicin",3,0.96
"Lichen","Raffinose_F","L-Sorbose",0,0.177
"Lichen","Raffinose_F","L-Rhamnose",2,0.615
"Lichen","Raffinose_F","D-Xylose",1,0.836
"Lichen","Raffinose_F","L-Arabinose",1,0.595
"Lichen","Raffinose_F","D-Arabinose",2,0.655
"Lichen","Raffinose_F","D-Ribose",2,0.685
"Lichen","Raffinose_F","Methanol",4,0.86
"Lichen","Raffinose_F","Ethanol",0,0.836
"Lichen","Raffinose_F","Glycerol",0,0.89
"Lichen","Raffinose_F","Erythritol",3,0.724
"Lichen","Raffinose_F","Ribitol",0,0.613
"Lichen","Raffinose_F","Galactitol",1,0.09
"Lichen","Raffinose_F","D-Mannitol",1,0.923
"Lichen","Raffinose_F","D-Glucitol",0,0.838
"Lichen","Raffinose_F","myo-Inositol",4,0.338
"Lichen","Raffinose_F","DL-Lactate",4,0.753
"Lichen","Raffinose_F","Succinate",0,0.838
"Lichen","Raffinose_F","Citrate",1,0.388
"Lichen","Raffinose_F","D-Gluconate",1,0.723
"Lichen","Raffinose_F","D-Glucosamine",3,0.889
"Lichen","Raffinose_F","Nitrate",4,0.906
"Lichen","Raffinose_F","Vitamin-free",4,0.5
"Lichen","Raffinose_F","2-Keto-D-gluconate",1,0.625
"Lichen","Raffinose_F","Starch formation",3,0.287
"Lichen","Raffinose_F","Growth at 19°C",0,0.983
"Lichen","Raffinose_F","Growth at 25°C",0,0.989
"Lichen","Raffinose_F","Growth at 30°C",0,0.869
"Lichen","Raffinose_F","Growth at 37°C",0,0.002
"Lichen","Trehalose_F","Glucose",0,1
"Lichen","Trehalose_F","Inulin",4,0.923
"Lichen","Trehalose_F","Sucrose",2,0.896
"Lichen","Trehalose_F","Raffinose",4,0.949
"Lichen","Trehalose_F","Melibiose",3,0.776
"Lichen","Trehalose_F","Galactose",0,0.624
"Lichen","Trehalose_F","Lactose",2,0.617
"Lichen","Trehalose_F","Trehalose",1,0.897
"Lichen","Trehalose_F","Maltose",2,0.897
"Lichen","Trehalose_F","Melezitose",2,0.867
"Lichen","Trehalose_F","Methyl-?-D-glucoside",2,0.87
"Lichen","Trehalose_F","Soluble Starch",3,0.929
"Lichen","Trehalose_F","Cellobiose",2,0.917
"Lichen","Trehalose_F","Salicin",3,0.98
"Lichen","Trehalose_F","L-Sorbose",0,0.511
"Lichen","Trehalose_F","L-Rhamnose",2,0.739
"Lichen","Trehalose_F","D-Xylose",1,0.873
"Lichen","Trehalose_F","L-Arabinose",1,0.662
"Lichen","Trehalose_F","D-Arabinose",2,0.74
"Lichen","Trehalose_F","D-Ribose",2,0.765
"Lichen","Trehalose_F","Methanol",4,0.988
"Lichen","Trehalose_F","Ethanol",0,0.862
"Lichen","Trehalose_F","Glycerol",0,0.909
"Lichen","Trehalose_F","Erythritol",3,0.811
"Lichen","Trehalose_F","Ribitol",0,0.666
"Lichen","Trehalose_F","Galactitol",1,0.421
"Lichen","Trehalose_F","D-Mannitol",1,0.95
"Lichen","Trehalose_F","D-Glucitol",0,0.854
"Lichen","Trehalose_F","myo-Inositol",4,0.921
"Lichen","Trehalose_F","DL-Lactate",4,0.97
"Lichen","Trehalose_F","Succinate",0,0.865
"Lichen","Trehalose_F","Citrate",1,0.78
"Lichen","Trehalose_F","D-Gluconate",1,0.794
"Lichen","Trehalose_F","D-Glucosamine",3,0.955
"Lichen","Trehalose_F","Nitrate",4,0.985
"Lichen","Trehalose_F","Vitamin-free",4,0.943
"Lichen","Trehalose_F","2-Keto-D-gluconate",1,0.693
"Lichen","Trehalose_F","Starch formation",3,0.743
"Lichen","Trehalose_F","Growth at 19°C",0,0.985
"Lichen","Trehalose_F","Growth at 25°C",0,0.991
"Lichen","Trehalose_F","Growth at 30°C",0,0.893
"Lichen","Trehalose_F","Growth at 37°C",0,0.005
"Lichen","Glucose","Inulin",4,1
"Lichen","Glucose","Sucrose",2,1
"Lichen","Glucose","Raffinose",4,1
"Lichen","Glucose","Melibiose",3,1
"Lichen","Glucose","Galactose",0,1
"Lichen","Glucose","Lactose",2,1
"Lichen","Glucose","Trehalose",1,1
"Lichen","Glucose","Maltose",2,1
"Lichen","Glucose","Melezitose",2,1
"Lichen","Glucose","Methyl-?-D-glucoside",2,1
"Lichen","Glucose","Soluble Starch",3,1
"Lichen","Glucose","Cellobiose",2,1
"Lichen","Glucose","Salicin",3,1
"Lichen","Glucose","L-Sorbose",0,1
"Lichen","Glucose","L-Rhamnose",2,1
"Lichen","Glucose","D-Xylose",1,1
"Lichen","Glucose","L-Arabinose",1,1
"Lichen","Glucose","D-Arabinose",2,1
"Lichen","Glucose","D-Ribose",2,1
"Lichen","Glucose","Methanol",4,1
"Lichen","Glucose","Ethanol",0,1
"Lichen","Glucose","Glycerol",0,1
"Lichen","Glucose","Erythritol",3,1
"Lichen","Glucose","Ribitol",0,1
"Lichen","Glucose","Galactitol",1,1
"Lichen","Glucose","D-Mannitol",1,1
"Lichen","Glucose","D-Glucitol",0,1
"Lichen","Glucose","myo-Inositol",4,1
"Lichen","Glucose","DL-Lactate",4,1
"Lichen","Glucose","Succinate",0,1
"Lichen","Glucose","Citrate",1,1
"Lichen","Glucose","D-Gluconate",1,1
"Lichen","Glucose","D-Glucosamine",3,1
"Lichen","Glucose","Nitrate",4,1
"Lichen","Glucose","Vitamin-free",4,1
"Lichen","Glucose","2-Keto-D-gluconate",1,1
"Lichen","Glucose","Starch formation",3,1
"Lichen","Glucose","Growth at 19°C",0,1
"Lichen","Glucose","Growth at 25°C",0,1
"Lichen","Glucose","Growth at 30°C",0,1
"Lichen","Glucose","Growth at 37°C",0,1
"Lichen","Inulin","Sucrose",2,0.529
"Lichen","Inulin","Raffinose",4,0.509
"Lichen","Inulin","Melibiose",3,0.226
"Lichen","Inulin","Galactose",0,0.237
"Lichen","Inulin","Lactose",2,0.111
"Lichen","Inulin","Trehalose",1,0.861
"Lichen","Inulin","Maltose",2,0.85
"Lichen","Inulin","Melezitose",2,0.781
"Lichen","Inulin","Methyl-?-D-glucoside",2,0.799
"Lichen","Inulin","Soluble Starch",3,0.824
"Lichen","Inulin","Cellobiose",2,0.871
"Lichen","Inulin","Salicin",3,0.962
"Lichen","Inulin","L-Sorbose",0,0.173
"Lichen","Inulin","L-Rhamnose",2,0.597
"Lichen","Inulin","D-Xylose",1,0.832
"Lichen","Inulin","L-Arabinose",1,0.585
"Lichen","Inulin","D-Arabinose",2,0.652
"Lichen","Inulin","D-Ribose",2,0.678
"Lichen","Inulin","Methanol",4,0.852
"Lichen","Inulin","Ethanol",0,0.833
"Lichen","Inulin","Glycerol",0,0.889
"Lichen","Inulin","Erythritol",3,0.712
"Lichen","Inulin","Ribitol",0,0.61
"Lichen","Inulin","Galactitol",1,0.076
"Lichen","Inulin","D-Mannitol",1,0.921
"Lichen","Inulin","D-Glucitol",0,0.827
"Lichen","Inulin","myo-Inositol",4,0.293
"Lichen","Inulin","DL-Lactate",4,0.715
"Lichen","Inulin","Succinate",0,0.835
"Lichen","Inulin","Citrate",1,0.385
"Lichen","Inulin","D-Gluconate",1,0.712
"Lichen","Inulin","D-Glucosamine",3,0.886
"Lichen","Inulin","Nitrate",4,0.895
"Lichen","Inulin","Vitamin-free",4,0.466
"Lichen","Inulin","2-Keto-D-gluconate",1,0.61
"Lichen","Inulin","Starch formation",3,0.246
"Lichen","Inulin","Growth at 19°C",0,0.983
"Lichen","Inulin","Growth at 25°C",0,0.989
"Lichen","Inulin","Growth at 30°C",0,0.866
"Lichen","Inulin","Growth at 37°C",0,0
"Lichen","Sucrose","Raffinose",4,0.999
"Lichen","Sucrose","Melibiose",3,0.979
"Lichen","Sucrose","Galactose",0,0.43
"Lichen","Sucrose","Lactose",2,0.818
"Lichen","Sucrose","Trehalose",1,0.945
"Lichen","Sucrose","Maltose",2,0.979
"Lichen","Sucrose","Melezitose",2,0.952
"Lichen","Sucrose","Methyl-?-D-glucoside",2,0.96
"Lichen","Sucrose","Soluble Starch",3,0.991
"Lichen","Sucrose","Cellobiose",2,0.993
"Lichen","Sucrose","Salicin",3,0.999
"Lichen","Sucrose","L-Sorbose",0,0.367
"Lichen","Sucrose","L-Rhamnose",2,0.958
"Lichen","Sucrose","D-Xylose",1,0.924
"Lichen","Sucrose","L-Arabinose",1,0.835
"Lichen","Sucrose","D-Arabinose",2,0.977
"Lichen","Sucrose","D-Ribose",2,0.994
"Lichen","Sucrose","Methanol",4,0.999
"Lichen","Sucrose","Ethanol",0,0.919
"Lichen","Sucrose","Glycerol",0,0.938
"Lichen","Sucrose","Erythritol",3,0.998
"Lichen","Sucrose","Ribitol",0,0.781
"Lichen","Sucrose","Galactitol",1,0.354
"Lichen","Sucrose","D-Mannitol",1,0.975
"Lichen","Sucrose","D-Glucitol",0,0.894
"Lichen","Sucrose","myo-Inositol",4,0.998
"Lichen","Sucrose","DL-Lactate",4,1
"Lichen","Sucrose","Succinate",0,0.902
"Lichen","Sucrose","Citrate",1,0.894
"Lichen","Sucrose","D-Gluconate",1,0.871
"Lichen","Sucrose","D-Glucosamine",3,0.998
"Lichen","Sucrose","Nitrate",4,0.999
"Lichen","Sucrose","Vitamin-free",4,1
"Lichen","Sucrose","2-Keto-D-gluconate",1,0.821
"Lichen","Sucrose","Starch formation",3,0.988
"Lichen","Sucrose","Growth at 19°C",0,0.992
"Lichen","Sucrose","Growth at 25°C",0,0.994
"Lichen","Sucrose","Growth at 30°C",0,0.921
"Lichen","Sucrose","Growth at 37°C",0,0.057
"Lichen","Raffinose","Melibiose",3,0.349
"Lichen","Raffinose","Galactose",0,0.271
"Lichen","Raffinose","Lactose",2,0.205
"Lichen","Raffinose","Trehalose",1,0.881
"Lichen","Raffinose","Maltose",2,0.869
"Lichen","Raffinose","Melezitose",2,0.817
"Lichen","Raffinose","Methyl-?-D-glucoside",2,0.829
"Lichen","Raffinose","Soluble Starch",3,0.86
"Lichen","Raffinose","Cellobiose",2,0.887
"Lichen","Raffinose","Salicin",3,0.965
"Lichen","Raffinose","L-Sorbose",0,0.196
"Lichen","Raffinose","L-Rhamnose",2,0.657
"Lichen","Raffinose","D-Xylose",1,0.849
"Lichen","Raffinose","L-Arabinose",1,0.621
"Lichen","Raffinose","D-Arabinose",2,0.694
"Lichen","Raffinose","D-Ribose",2,0.73
"Lichen","Raffinose","Methanol",4,0.892
"Lichen","Raffinose","Ethanol",0,0.851
"Lichen","Raffinose","Glycerol",0,0.895
"Lichen","Raffinose","Erythritol",3,0.77
"Lichen","Raffinose","Ribitol",0,0.621
"Lichen","Raffinose","Galactitol",1,0.12
"Lichen","Raffinose","D-Mannitol",1,0.929
"Lichen","Raffinose","D-Glucitol",0,0.844
"Lichen","Raffinose","myo-Inositol",4,0.467
"Lichen","Raffinose","DL-Lactate",4,0.777
"Lichen","Raffinose","Succinate",0,0.841
"Lichen","Raffinose","Citrate",1,0.452
"Lichen","Raffinose","D-Gluconate",1,0.744
"Lichen","Raffinose","D-Glucosamine",3,0.911
"Lichen","Raffinose","Nitrate",4,0.921
"Lichen","Raffinose","Vitamin-free",4,0.589
"Lichen","Raffinose","2-Keto-D-gluconate",1,0.65
"Lichen","Raffinose","Starch formation",3,0.367
"Lichen","Raffinose","Growth at 19°C",0,0.985
"Lichen","Raffinose","Growth at 25°C",0,0.99
"Lichen","Raffinose","Growth at 30°C",0,0.878
"Lichen","Raffinose","Growth at 37°C",0,0.001
"Lichen","Melibiose","Galactose",0,0.252
"Lichen","Melibiose","Lactose",2,0.507
"Lichen","Melibiose","Trehalose",1,0.895
"Lichen","Melibiose","Maltose",2,0.9
"Lichen","Melibiose","Melezitose",2,0.848
"Lichen","Melibiose","Methyl-?-D-glucoside",2,0.858
"Lichen","Melibiose","Soluble Starch",3,0.95
"Lichen","Melibiose","Cellobiose",2,0.959
"Lichen","Melibiose","Salicin",3,0.991
"Lichen","Melibiose","L-Sorbose",0,0.195
"Lichen","Melibiose","L-Rhamnose",2,0.835
"Lichen","Melibiose","D-Xylose",1,0.861
"Lichen","Melibiose","L-Arabinose",1,0.658
"Lichen","Melibiose","D-Arabinose",2,0.726
"Lichen","Melibiose","D-Ribose",2,0.873
"Lichen","Melibiose","Methanol",4,0.965
"Lichen","Melibiose","Ethanol",0,0.863
"Lichen","Melibiose","Glycerol",0,0.902
"Lichen","Melibiose","Erythritol",3,0.88
"Lichen","Melibiose","Ribitol",0,0.66
"Lichen","Melibiose","Galactitol",1,0.072
"Lichen","Melibiose","D-Mannitol",1,0.927
"Lichen","Melibiose","D-Glucitol",0,0.848
"Lichen","Melibiose","myo-Inositol",4,0.808
"Lichen","Melibiose","DL-Lactate",4,0.914
"Lichen","Melibiose","Succinate",0,0.857
"Lichen","Melibiose","Citrate",1,0.72
"Lichen","Melibiose","D-Gluconate",1,0.757
"Lichen","Melibiose","D-Glucosamine",3,0.97
"Lichen","Melibiose","Nitrate",4,0.96
"Lichen","Melibiose","Vitamin-free",4,0.87
"Lichen","Melibiose","2-Keto-D-gluconate",1,0.669
"Lichen","Melibiose","Starch formation",3,0.622
"Lichen","Melibiose","Growth at 19°C",0,0.986
"Lichen","Melibiose","Growth at 25°C",0,0.991
"Lichen","Melibiose","Growth at 30°C",0,0.879
"Lichen","Melibiose","Growth at 37°C",0,0.004
"Lichen","Galactose","Lactose",2,0.987
"Lichen","Galactose","Trehalose",1,0.997
"Lichen","Galactose","Maltose",2,0.999
"Lichen","Galactose","Melezitose",2,0.999
"Lichen","Galactose","Methyl-?-D-glucoside",2,1
"Lichen","Galactose","Soluble Starch",3,1
"Lichen","Galactose","Cellobiose",2,0.999
"Lichen","Galactose","Salicin",3,1
"Lichen","Galactose","L-Sorbose",0,0.467
"Lichen","Galactose","L-Rhamnose",2,0.999
"Lichen","Galactose","D-Xylose",1,0.997
"Lichen","Galactose","L-Arabinose",1,0.989
"Lichen","Galactose","D-Arabinose",2,1
"Lichen","Galactose","D-Ribose",2,0.999
"Lichen","Galactose","Methanol",4,1
"Lichen","Galactose","Ethanol",0,0.974
"Lichen","Galactose","Glycerol",0,0.97
"Lichen","Galactose","Erythritol",3,1
"Lichen","Galactose","Ribitol",0,0.907
"Lichen","Galactose","Galactitol",1,0.887
"Lichen","Galactose","D-Mannitol",1,0.996
"Lichen","Galactose","D-Glucitol",0,0.962
"Lichen","Galactose","myo-Inositol",4,1
"Lichen","Galactose","DL-Lactate",4,1
"Lichen","Galactose","Succinate",0,0.956
"Lichen","Galactose","Citrate",1,0.943
"Lichen","Galactose","D-Gluconate",1,0.994
"Lichen","Galactose","D-Glucosamine",3,1
"Lichen","Galactose","Nitrate",4,1
"Lichen","Galactose","Vitamin-free",4,1
"Lichen","Galactose","2-Keto-D-gluconate",1,0.983
"Lichen","Galactose","Starch formation",3,1
"Lichen","Galactose","Growth at 19°C",0,0.997
"Lichen","Galactose","Growth at 25°C",0,0.997
"Lichen","Galactose","Growth at 30°C",0,0.967
"Lichen","Galactose","Growth at 37°C",0,0.668
"Lichen","Lactose","Trehalose",1,0.911
"Lichen","Lactose","Maltose",2,0.957
"Lichen","Lactose","Melezitose",2,0.936
"Lichen","Lactose","Methyl-?-D-glucoside",2,0.934
"Lichen","Lactose","Soluble Starch",3,0.96
"Lichen","Lactose","Cellobiose",2,0.942
"Lichen","Lactose","Salicin",3,0.989
"Lichen","Lactose","L-Sorbose",0,0.208
"Lichen","Lactose","L-Rhamnose",2,0.79
"Lichen","Lactose","D-Xylose",1,0.884
"Lichen","Lactose","L-Arabinose",1,0.727
"Lichen","Lactose","D-Arabinose",2,0.911
"Lichen","Lactose","D-Ribose",2,0.924
"Lichen","Lactose","Methanol",4,0.985
"Lichen","Lactose","Ethanol",0,0.861
"Lichen","Lactose","Glycerol",0,0.913
"Lichen","Lactose","Erythritol",3,0.969
"Lichen","Lactose","Ribitol",0,0.693
"Lichen","Lactose","Galactitol",1,0.342
"Lichen","Lactose","D-Mannitol",1,0.973
"Lichen","Lactose","D-Glucitol",0,0.869
"Lichen","Lactose","myo-Inositol",4,0.95
"Lichen","Lactose","DL-Lactate",4,0.982
"Lichen","Lactose","Succinate",0,0.869
"Lichen","Lactose","Citrate",1,0.413
"Lichen","Lactose","D-Gluconate",1,0.896
"Lichen","Lactose","D-Glucosamine",3,0.968
"Lichen","Lactose","Nitrate",4,0.991
"Lichen","Lactose","Vitamin-free",4,0.966
"Lichen","Lactose","2-Keto-D-gluconate",1,0.732
"Lichen","Lactose","Starch formation",3,0.809
"Lichen","Lactose","Growth at 19°C",0,0.988
"Lichen","Lactose","Growth at 25°C",0,0.992
"Lichen","Lactose","Growth at 30°C",0,0.899
"Lichen","Lactose","Growth at 37°C",0,0.013
"Lichen","Trehalose","Maltose",2,1
"Lichen","Trehalose","Melezitose",2,0.999
"Lichen","Trehalose","Methyl-?-D-glucoside",2,1
"Lichen","Trehalose","Soluble Starch",3,1
"Lichen","Trehalose","Cellobiose",2,1
"Lichen","Trehalose","Salicin",3,1
"Lichen","Trehalose","L-Sorbose",0,0.817
"Lichen","Trehalose","L-Rhamnose",2,1
"Lichen","Trehalose","D-Xylose",1,0.99
"Lichen","Trehalose","L-Arabinose",1,0.969
"Lichen","Trehalose","D-Arabinose",2,0.999
"Lichen","Trehalose","D-Ribose",2,0.999
"Lichen","Trehalose","Methanol",4,1
"Lichen","Trehalose","Ethanol",0,0.946
"Lichen","Trehalose","Glycerol",0,0.965
"Lichen","Trehalose","Erythritol",3,1
"Lichen","Trehalose","Ribitol",0,0.883
"Lichen","Trehalose","Galactitol",1,0.969
"Lichen","Trehalose","D-Mannitol",1,0.998
"Lichen","Trehalose","D-Glucitol",0,0.951
"Lichen","Trehalose","myo-Inositol",4,1
"Lichen","Trehalose","DL-Lactate",4,1
"Lichen","Trehalose","Succinate",0,0.948
"Lichen","Trehalose","Citrate",1,0.986
"Lichen","Trehalose","D-Gluconate",1,0.989
"Lichen","Trehalose","D-Glucosamine",3,1
"Lichen","Trehalose","Nitrate",4,1
"Lichen","Trehalose","Vitamin-free",4,1
"Lichen","Trehalose","2-Keto-D-gluconate",1,0.968
"Lichen","Trehalose","Starch formation",3,1
"Lichen","Trehalose","Growth at 19°C",0,0.993
"Lichen","Trehalose","Growth at 25°C",0,0.999
"Lichen","Trehalose","Growth at 30°C",0,0.964
"Lichen","Trehalose","Growth at 37°C",0,0.208
"Lichen","Maltose","Melezitose",2,0.988
"Lichen","Maltose","Methyl-?-D-glucoside",2,0.989
"Lichen","Maltose","Soluble Starch",3,0.999
"Lichen","Maltose","Cellobiose",2,0.989
"Lichen","Maltose","Salicin",3,1
"Lichen","Maltose","L-Sorbose",0,0.681
"Lichen","Maltose","L-Rhamnose",2,0.977
"Lichen","Maltose","D-Xylose",1,0.943
"Lichen","Maltose","L-Arabinose",1,0.853
"Lichen","Maltose","D-Arabinose",2,0.988
"Lichen","Maltose","D-Ribose",2,0.996
"Lichen","Maltose","Methanol",4,1
"Lichen","Maltose","Ethanol",0,0.922
"Lichen","Maltose","Glycerol",0,0.947
"Lichen","Maltose","Erythritol",3,0.999
"Lichen","Maltose","Ribitol",0,0.8
"Lichen","Maltose","Galactitol",1,0.679
"Lichen","Maltose","D-Mannitol",1,0.968
"Lichen","Maltose","D-Glucitol",0,0.896
"Lichen","Maltose","myo-Inositol",4,1
"Lichen","Maltose","DL-Lactate",4,1
"Lichen","Maltose","Succinate",0,0.917
"Lichen","Maltose","Citrate",1,0.964
"Lichen","Maltose","D-Gluconate",1,0.898
"Lichen","Maltose","D-Glucosamine",3,0.999
"Lichen","Maltose","Nitrate",4,1
"Lichen","Maltose","Vitamin-free",4,1
"Lichen","Maltose","2-Keto-D-gluconate",1,0.845
"Lichen","Maltose","Starch formation",3,0.996
"Lichen","Maltose","Growth at 19°C",0,0.988
"Lichen","Maltose","Growth at 25°C",0,0.996
"Lichen","Maltose","Growth at 30°C",0,0.929
"Lichen","Maltose","Growth at 37°C",0,0.052
"Lichen","Melezitose","Methyl-?-D-glucoside",2,0.98
"Lichen","Melezitose","Soluble Starch",3,0.997
"Lichen","Melezitose","Cellobiose",2,0.987
"Lichen","Melezitose","Salicin",3,1
"Lichen","Melezitose","L-Sorbose",0,0.636
"Lichen","Melezitose","L-Rhamnose",2,0.963
"Lichen","Melezitose","D-Xylose",1,0.931
"Lichen","Melezitose","L-Arabinose",1,0.827
"Lichen","Melezitose","D-Arabinose",2,0.982
"Lichen","Melezitose","D-Ribose",2,0.987
"Lichen","Melezitose","Methanol",4,1
"Lichen","Melezitose","Ethanol",0,0.905
"Lichen","Melezitose","Glycerol",0,0.938
"Lichen","Melezitose","Erythritol",3,0.999
"Lichen","Melezitose","Ribitol",0,0.785
"Lichen","Melezitose","Galactitol",1,0.61
"Lichen","Melezitose","D-Mannitol",1,0.967
"Lichen","Melezitose","D-Glucitol",0,0.896
"Lichen","Melezitose","myo-Inositol",4,0.999
"Lichen","Melezitose","DL-Lactate",4,1
"Lichen","Melezitose","Succinate",0,0.906
"Lichen","Melezitose","Citrate",1,0.947
"Lichen","Melezitose","D-Gluconate",1,0.872
"Lichen","Melezitose","D-Glucosamine",3,0.999
"Lichen","Melezitose","Nitrate",4,1
"Lichen","Melezitose","Vitamin-free",4,0.999
"Lichen","Melezitose","2-Keto-D-gluconate",1,0.818
"Lichen","Melezitose","Starch formation",3,0.993
"Lichen","Melezitose","Growth at 19°C",0,0.988
"Lichen","Melezitose","Growth at 25°C",0,0.992
"Lichen","Melezitose","Growth at 30°C",0,0.915
"Lichen","Melezitose","Growth at 37°C",0,0.034
"Lichen","Methyl-?-D-glucoside","Soluble Starch",3,0.996
"Lichen","Methyl-?-D-glucoside","Cellobiose",2,0.992
"Lichen","Methyl-?-D-glucoside","Salicin",3,1
"Lichen","Methyl-?-D-glucoside","L-Sorbose",0,0.647
"Lichen","Methyl-?-D-glucoside","L-Rhamnose",2,0.964
"Lichen","Methyl-?-D-glucoside","D-Xylose",1,0.935
"Lichen","Methyl-?-D-glucoside","L-Arabinose",1,0.831
"Lichen","Methyl-?-D-glucoside","D-Arabinose",2,0.981
"Lichen","Methyl-?-D-glucoside","D-Ribose",2,0.995
"Lichen","Methyl-?-D-glucoside","Methanol",4,1
"Lichen","Methyl-?-D-glucoside","Ethanol",0,0.913
"Lichen","Methyl-?-D-glucoside","Glycerol",0,0.939
"Lichen","Methyl-?-D-glucoside","Erythritol",3,0.998
"Lichen","Methyl-?-D-glucoside","Ribitol",0,0.786
"Lichen","Methyl-?-D-glucoside","Galactitol",1,0.62
"Lichen","Methyl-?-D-glucoside","D-Mannitol",1,0.968
"Lichen","Methyl-?-D-glucoside","D-Glucitol",0,0.895
"Lichen","Methyl-?-D-glucoside","myo-Inositol",4,1
